query_id,query_message,rank,similarity,historical_customer_tweet_id,historical_customer_message,historical_support_reply,relevance
2798378,@AppleSupport bruhhh fix this dumb shit “ I️ “,1,0.9436,1762135,@115858 FIX I️ THIS I️ DUMB I️ SHIT I️,@530210 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
2798378,@AppleSupport bruhhh fix this dumb shit “ I️ “,2,0.7676,1643872,@115858 y’all need to fix this dumb shit! 👉🏽 “I️”,@502392 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
2798378,@AppleSupport bruhhh fix this dumb shit “ I️ “,3,0.6934,1674780,@115858 you gonna fix this dumb shit https://t.co/JwVtStMWpO,@509571 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
2798378,@AppleSupport bruhhh fix this dumb shit “ I️ “,4,0.6595,2020371,These question marks...fix this dumb shit @115858,"@360239 We can assist you. Check out our article for workaround steps, and DM us if this continues: https://t.co/xU1AGHStV6 https://t.co/GDrqU22YpT",0
2798378,@AppleSupport bruhhh fix this dumb shit “ I️ “,5,0.5813,1717524,@115858 stop fucking playing and fix this dumb shit I️ I️ I️ I️,"@520070 We're here for you. First, let's try the following steps and then restart afterward; see if they help: https://t.co/uQeXsrrlXJ",0
184391,So @115858 has fixed that text bug with iOS 11.1.1. How about fixing the no sound bug when we screen recorded.,1,0.2769,2320116,Hey @AppleSupport how about fixing this I️ I️ I️ I️ I️ I️ I️ I️,"@672421 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",1
184391,So @115858 has fixed that text bug with iOS 11.1.1. How about fixing the no sound bug when we screen recorded.,2,0.2403,821135,@115858 how about fixing the battery drain on the iphone software update? https://t.co/WXwQc3WdU1,"@315589 We're here to help. To start, what device model and iOS version are you using?",1
184391,So @115858 has fixed that text bug with iOS 11.1.1. How about fixing the no sound bug when we screen recorded.,3,0.2356,756455,@115858 How about fixing the notification icons in the latest update !!,@541775 Thanks for reaching out to us. We are always happy to help. Can you tell us what's going on with your notifications? https://t.co/GDrqU22YpT,1
184391,So @115858 has fixed that text bug with iOS 11.1.1. How about fixing the no sound bug when we screen recorded.,4,0.2072,2307231,I wonder if @115858 has fixed that glitch with the letter “I” yet!? #WTF #Apple #NotAmused,"@669318 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. How to back up: https://t.co/4f8hwT5to6",1
184391,So @115858 has fixed that text bug with iOS 11.1.1. How about fixing the no sound bug when we screen recorded.,5,0.184,2689451,@115858 fucking sucks! What is this garbage? How about fixing the I️ key before I️ switch to Android https://t.co/lZsxPqBWQn,"@756131 If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.2, which addresses this issue. For more info, check out: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT",1
1332618,"@AppleSupport Yes, the twitter app does not open.",1,0.3915,260446,@AppleSupport yes the battery,"@177973 Thanks for that info. Are you running iOS 11.0, iOS 11.0.2 or the beta of iOS 11.1",0
1332618,"@AppleSupport Yes, the twitter app does not open.",2,0.3213,2427310,"@AppleSupport The twitter app. And the latest version, I just updated my phone and app","@696963 Since updating, have you had a chance to restart your iPhone? Please let us know in DM. https://t.co/GDrqU22YpT",2
1332618,"@AppleSupport Yes, the twitter app does not open.",3,0.3053,611321,New iPad blues: safari insists on going to the Twitter app instead of to the twitter website. I hate the Twitter app. Any advice please? My old iPad was well trained! @AppleSupport,"@160294 We want to help you with your new iPad. Try deleting the Twitter app, and DM us if this continues: https://t.co/bNH7gNe3KE https://t.co/GDrqU2kzhr",2
1332618,"@AppleSupport Yes, the twitter app does not open.",4,0.2895,284885,@AppleSupport Yes the music app and iOS 11.2,@183869 Thank you for confirming that. Let's go into DM so we can team up to get this sorted. https://t.co/GDrqU22YpT,2
1332618,"@AppleSupport Yes, the twitter app does not open.",5,0.2891,1753183,@AppleSupport Yes,"@528105 Do you get an error message on your computer when you try to update? If so, please send a photo of the message in DM. https://t.co/GDrqU22YpT",0
2185502,@AppleSupport @2310 #phishing #email #apple https://t.co/kpl9P6jpKS,1,0.4291,1442386,@AppleSupport @2310 @115858 https://t.co/y5JOg6yiRJ,@454676 We are here to help. DM us your iOS version and we can take a look at this. https://t.co/GDrqU22YpT,1
2185502,@AppleSupport @2310 #phishing #email #apple https://t.co/kpl9P6jpKS,2,0.3541,998105,Pretty tasty @AppleSupport #phishing email: verify-intl-secure-locked[.]com https://t.co/3JHdyJnHLa cc @50911 as hoster https://t.co/wc4jHOCrgm,@356340 That certainly isn't us! Check out this article for help with reporting that email: https://t.co/LNMCdqt6fD,2
2185502,@AppleSupport @2310 #phishing #email #apple https://t.co/kpl9P6jpKS,3,0.3312,2605290,@AppleSupport how do I report a phishing email?,@737130 Sure thing! Our article at https://t.co/LNMCdqt6fD has info on how to identify and report those types of emails.,1
2185502,@AppleSupport @2310 #phishing #email #apple https://t.co/kpl9P6jpKS,4,0.3229,1451542,@450136 reclamação contra o IOS 11 da Apple @162449 @127586 @AppleSupport @2310 @219260 @79985 @79986 https://t.co/actTk6bvkM,"@456841 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",1
2185502,@AppleSupport @2310 #phishing #email #apple https://t.co/kpl9P6jpKS,5,0.3163,2299405,What is this? 🤬🤬 IOS 11.1 Iphone 7 @115858 @AppleSupport @2310 https://t.co/lWJRrrBKii,"@667418 We're happy to help. We have recently released an iOS update. Let's back up your iPhone and update it to iOS 11.1.1. If you have more questions, please DM us here: https://t.co/GDrqU22YpT",1
1880326,Turned 📱 off before 45 min flight @ 20% 🔋. Turned on @ airport curb = 100% dead. Taxi home = $55 &gt; $15 @115879. Thx @AppleSupport #ios11 😡,1,0.2148,2043974,@AppleSupport iOS11 installers remorse,"@160250 Let's figure out what happened to your photos! Do you use iCloud Photo Library? DM us with details, and we'll see how we can help. https://t.co/GDrqU22YpT",0
1880326,Turned 📱 off before 45 min flight @ 20% 🔋. Turned on @ airport curb = 100% dead. Taxi home = $55 &gt; $15 @115879. Thx @AppleSupport #ios11 😡,2,0.2148,2615231,@AppleSupport Ios11.2,"@385379 Let's take a closer look at this issue. DM us, and we'll continue there. https://t.co/GDrqU22YpT",0
1880326,Turned 📱 off before 45 min flight @ 20% 🔋. Turned on @ airport curb = 100% dead. Taxi home = $55 &gt; $15 @115879. Thx @AppleSupport #ios11 😡,3,0.2148,1009056,@AppleSupport IOS11,@350333 Thank you. Could you DM us and we can begin from there? https://t.co/GDrqU22YpT,0
1880326,Turned 📱 off before 45 min flight @ 20% 🔋. Turned on @ airport curb = 100% dead. Taxi home = $55 &gt; $15 @115879. Thx @AppleSupport #ios11 😡,4,0.2148,1760449,@AppleSupport iOS11.1,@529846 Thank you for keeping your iPhone updated! Could you DM us which iPhone you're using and we can continue from there? https://t.co/GDrqU22YpT,0
1880326,Turned 📱 off before 45 min flight @ 20% 🔋. Turned on @ airport curb = 100% dead. Taxi home = $55 &gt; $15 @115879. Thx @AppleSupport #ios11 😡,5,0.2148,1512113,@AppleSupport iOS11.1,"@470957 Got it, we'd like to continue working with you on this. DM us and we'll go from there. https://t.co/GDrqU22YpT",0
2082175,Did anyone else lose contacts after this most recent iOS update? Each day I discover a new person who disappeared! #notcool @115858,1,0.395,2831747,This most recent iOS update has my phone tweeeeakin @AppleSupport,"@788439 Hey, what's going on with your iPhone, exactly? Let us know the details and we'll help you out.",1
2082175,Did anyone else lose contacts after this most recent iOS update? Each day I discover a new person who disappeared! #notcool @115858,2,0.3048,2799416,Did anyone else lose all of their contacts when updating their phone? #uhg #helpmeSiri @115858,@781037 Let's look into that. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,1
2082175,Did anyone else lose contacts after this most recent iOS update? Each day I discover a new person who disappeared! #notcool @115858,3,0.262,1149967,@AppleSupport iPhone 6 with the most recent iOS.,"@390611 If you haven't already, restart the iPhone following these steps: https://t.co/OWRDHWSt4h If the issue continues, let us know.",1
2082175,Did anyone else lose contacts after this most recent iOS update? Each day I discover a new person who disappeared! #notcool @115858,4,0.2407,1954438,@AppleSupport iPhone 6S with the most recent iOS.,@130264 Thanks! Have you noticed if this is occurring when using specific apps? Please DM us so we can look into this further. https://t.co/GDrqU22YpT,1
2082175,Did anyone else lose contacts after this most recent iOS update? Each day I discover a new person who disappeared! #notcool @115858,5,0.2284,1170185,@115858 why have have I lost all my contacts due to the recent IOS update ????? #notcool,"@395236 Your contacts are important; we'll do all we can to help. To start, are these contacts synced with any other Apple device?",2
656256,Hi @AppleSupport i love my ⌚️nike+ but i wonder about the battery life if i join marathon &amp; finish around 7-8 hrs. I Need your tips !,1,0.2083,2000542,hi @AppleSupport i️ i️ i️ i️ i️ i️,@591532 Hello! Send us a DM telling us which iPhone you’re using and the iOS version it’s running. Let’s look into what's happening. https://t.co/GDrqU22YpT,0
656256,Hi @AppleSupport i love my ⌚️nike+ but i wonder about the battery life if i join marathon &amp; finish around 7-8 hrs. I Need your tips !,2,0.1746,1404093,@AppleSupport I need your help,@446436 We're here! How can we help you?,0
656256,Hi @AppleSupport i love my ⌚️nike+ but i wonder about the battery life if i join marathon &amp; finish around 7-8 hrs. I Need your tips !,3,0.1746,699559,@AppleSupport I need your help,@254874 Hey there. We've got your DM and will respond to you there shortly.,0
656256,Hi @AppleSupport i love my ⌚️nike+ but i wonder about the battery life if i join marathon &amp; finish around 7-8 hrs. I Need your tips !,4,0.1746,2072381,@AppleSupport I need your help,@612949 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT,0
656256,Hi @AppleSupport i love my ⌚️nike+ but i wonder about the battery life if i join marathon &amp; finish around 7-8 hrs. I Need your tips !,5,0.1746,302962,@AppleSupport I Need Your Help,@188307 We've got your back. DM us and we'll go from there. https://t.co/GDrqU22YpT,0
2787914,"@115911 @TMobileHelp @AppleSupport @115858 I’ve had this phone for two months and it’s worked fine but now it won’t read my sim and keeps saying phone not allowed, what does that mean? https://t.co/16LOu4Qtvr",1,0.2507,1947001,@AppleSupport What does that little Clock Symbol mean? https://t.co/BfVpxzC2sV,"@578575 We can understand wanting to know what this means; we'll do all we can to help. To start, connect with us here in DM: https://t.co/GDrqU22YpT",1
2787914,"@115911 @TMobileHelp @AppleSupport @115858 I’ve had this phone for two months and it’s worked fine but now it won’t read my sim and keeps saying phone not allowed, what does that mean? https://t.co/16LOu4Qtvr",2,0.2392,1537590,@AppleSupport what does this mean https://t.co/W5GttxfU3D,@476663 Thanks for reaching out. What kind of iPhone are you using &amp; what iOS version is it running? (Settings &gt; General &gt; About),1
2787914,"@115911 @TMobileHelp @AppleSupport @115858 I’ve had this phone for two months and it’s worked fine but now it won’t read my sim and keeps saying phone not allowed, what does that mean? https://t.co/16LOu4Qtvr",3,0.2392,861977,@AppleSupport What does this mean https://t.co/6oI0Ij8OuY,@324682 Let's look into this further over DM. Please message us there: https://t.co/GDrqU22YpT,1
2787914,"@115911 @TMobileHelp @AppleSupport @115858 I’ve had this phone for two months and it’s worked fine but now it won’t read my sim and keeps saying phone not allowed, what does that mean? https://t.co/16LOu4Qtvr",4,0.2392,1903028,@AppleSupport what does this mean? https://t.co/ZngLpEd922,@567128 We can look into this for you. This symbol means you should connect your iPhone to iTunes. Send us a DM if you run into issues. https://t.co/GDrqU2kzhr,1
2787914,"@115911 @TMobileHelp @AppleSupport @115858 I’ve had this phone for two months and it’s worked fine but now it won’t read my sim and keeps saying phone not allowed, what does that mean? https://t.co/16LOu4Qtvr",5,0.2392,127137,@AppleSupport what does this mean https://t.co/tALOzFqnrA,@144547 We want to help. DM us and we'll work from there. https://t.co/GDrqU22YpT,1
2639638,"@115858 , what have you done to my phone, doing an update and I'm 6 hours in and still a blank phone , not happy 😡",1,0.4294,847042,@AppleSupport what have you done to my phone with this iOS update?!?!? 🔋🆘↘️🗑,"@282967 If you're having some issues, we'd be happy to see how we can help. What's going on?",1
2639638,"@115858 , what have you done to my phone, doing an update and I'm 6 hours in and still a blank phone , not happy 😡",2,0.3604,2309827,Seriously @AppleSupport what have you done to my battery life #iOS11,@669921 We'd like to help out. Have you tried the steps here? https://t.co/bivpdfBNJ6,0
2639638,"@115858 , what have you done to my phone, doing an update and I'm 6 hours in and still a blank phone , not happy 😡",3,0.3418,1997572,What have you done @AppleSupport https://t.co/vosDDLtJiy,@536665 Thanks for bringing this to our attention. Please send us a DM and provide us more details about what you're experiencing. https://t.co/GDrqU22YpT,0
2639638,"@115858 , what have you done to my phone, doing an update and I'm 6 hours in and still a blank phone , not happy 😡",4,0.3316,2147764,SO OVER MY PHONE...@115858 what have you done with this update 😩,@631300 We're happy to help. What is happening with your iPhone?,1
2639638,"@115858 , what have you done to my phone, doing an update and I'm 6 hours in and still a blank phone , not happy 😡",5,0.3189,428370,"@AppleSupport @115858 what have you done to my phone, it is possessed by an IT Satan #iosupdatefail","@216887 We're here to help. To start, can you describe the issue(s) you're experiencing and what device you're using?",1
689401,"@284741 @115858 @AppleSupport Me compré el iPhone 8plus y el flash no funciona con el frío. Teniendo en cuenta que aún no hace frío aquí (hoy estamos a -3, pero llega a los -15/-20)me parece un gran error! Y lo mandé al SAT el viernes pasado, después de usarlo 5 días y sin respuesta aún.",1,0.2891,1551688,AÚN NO FUNCIONA @115858 HELP https://t.co/94iU7xqHta,@480150 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,1
689401,"@284741 @115858 @AppleSupport Me compré el iPhone 8plus y el flash no funciona con el frío. Teniendo en cuenta que aún no hace frío aquí (hoy estamos a -3, pero llega a los -15/-20)me parece un gran error! Y lo mandé al SAT el viernes pasado, después de usarlo 5 días y sin respuesta aún.",2,0.2233,2713251,"@717676 Creo que las baterías son el gran problema de @115858 Tenemos un 6 que necesita cambiarla y un 6s q está empezando a dar muestras de flaqueza. Sistema operativo inmejorable, pero sin batería no funciona el teléfono.",@761707 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,1
689401,"@284741 @115858 @AppleSupport Me compré el iPhone 8plus y el flash no funciona con el frío. Teniendo en cuenta que aún no hace frío aquí (hoy estamos a -3, pero llega a los -15/-20)me parece un gran error! Y lo mandé al SAT el viernes pasado, después de usarlo 5 días y sin respuesta aún.",3,0.221,332478,"@AppleSupport ios 11.0.2 no funciona con normalidad, pone la pantalla en negro y el tiempo no responde bien con el widget, muy mal sistema.",@195166 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,1
689401,"@284741 @115858 @AppleSupport Me compré el iPhone 8plus y el flash no funciona con el frío. Teniendo en cuenta que aún no hace frío aquí (hoy estamos a -3, pero llega a los -15/-20)me parece un gran error! Y lo mandé al SAT el viernes pasado, después de usarlo 5 días y sin respuesta aún.",4,0.2011,590908,El iOS 11 es un asco... siguen sin arreglar el lag en el teclado aún en iOS 11.2 @AppleSupport,@259781 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,0
689401,"@284741 @115858 @AppleSupport Me compré el iPhone 8plus y el flash no funciona con el frío. Teniendo en cuenta que aún no hace frío aquí (hoy estamos a -3, pero llega a los -15/-20)me parece un gran error! Y lo mandé al SAT el viernes pasado, después de usarlo 5 días y sin respuesta aún.",5,0.1998,2150332,"Después de varios años de cero problemas con el #iPhone hoy me hizo quedar mal con un cliente, todo por sus actualizaciones frecuentes y las Apps dejan de funcionar bien. Hasta cuando @115858 ?",@631980 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join: https://t.co/OczyRx7IOs,0
2293097,@115858 y’all need to fix this shit .. I️ can’t deal 🤦🏽‍♂️,1,0.7265,1566770,@115858 y’all need to fix this shit “ i️ “ !!!!,"@483577 Thanks for reaching out! We're glad to help, we've got a guide to share with you regarding this issue: https://t.co/xU1AGHStV6",0
2293097,@115858 y’all need to fix this shit .. I️ can’t deal 🤦🏽‍♂️,2,0.7265,1671981,@115858 y’all need to fix this I️ shit😒,@508898 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/tqme2m68En,0
2293097,@115858 y’all need to fix this shit .. I️ can’t deal 🤦🏽‍♂️,3,0.7265,2149968,@115858 y’all need to fix this I️ shit,@631873 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
2293097,@115858 y’all need to fix this shit .. I️ can’t deal 🤦🏽‍♂️,4,0.6851,2146682,@AppleSupport y’all need to fix this shit I️ can’t use I️,@301605 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
2293097,@115858 y’all need to fix this shit .. I️ can’t deal 🤦🏽‍♂️,5,0.6717,1597615,Oh nahhhhhhh. @115858 y’all need to fix this shit.,@490756 We'd like to assist. Take a look at our article here: https://t.co/uQeXsrrlXJ DM us with questions. https://t.co/GDrqU22YpT,0
491464,@AppleSupport My critical ops game keeps on crashing what should i do,1,0.5733,1599090,@AppleSupport My IPhone 7 keeps Crashing what should I do?,"@491099 We want to help you. DM us, and we can look into what's going on with your iPhone 7. https://t.co/GDrqU22YpT",2
491464,@AppleSupport My critical ops game keeps on crashing what should i do,2,0.4832,1570352,@AppleSupport my iPhone 8 keeps on bugging what should I do?,@323163 We're here to help you. DM us and tell us more about the issues you're having. https://t.co/GDrqU22YpT,1
491464,@AppleSupport My critical ops game keeps on crashing what should i do,3,0.4155,1001185,@AppleSupport What should I do?,@357028 We'd be happy to look into your battery concerns with you. Send us a DM using the link below and we'll go from there. https://t.co/GDrqU22YpT,1
491464,@AppleSupport My critical ops game keeps on crashing what should i do,4,0.4155,1988438,@applesupport what should I do?,"@588526 We're happy to help! Join us in DM with more details about when this issue first started, as well as the country you're located in. https://t.co/GDrqU22YpT",1
491464,@AppleSupport My critical ops game keeps on crashing what should i do,5,0.4155,2304338,@AppleSupport What should I do?,@218518 We're here to help. We recommend estimating the weight until you get the exact number. You can go back in to make the change.,1
856669,When are you going to fix this battery problem @115858,1,0.6749,105336,@115858 I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ .... when are you going to fix this!?,@139261 We're here for you. Let's get you updated to iOS 11.1.2 to see if the issue persists. You can find instructions on backing up and updating here: https://t.co/80YRnjDFDk,1
856669,When are you going to fix this battery problem @115858,2,0.6211,1715641,When are you guys going to fix this “ I️ “ problem @115858,@519580 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1
856669,When are you going to fix this battery problem @115858,3,0.617,2372278,@AppleSupport - when are you going to fix the I️I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️?????,"@684434 This issue was addressed in a recent software update. Be sure to back up your data, then update to the latest version as directed here: https://t.co/80YRnjDFDk",1
856669,When are you going to fix this battery problem @115858,4,0.6155,2295708,@115858 when are you going to fix the “i” .......,@666592 We recently released 11.1.1 that addresses this issue. Have you had a chance to backup &amp; update your device? https://t.co/soeXTHWFdK,1
856669,When are you going to fix this battery problem @115858,5,0.6141,1725716,@AppleSupport when are you going to fix the “i” problem???,@521927 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,1
272921,@181179 @AppleSupport Same problem here with iPhone 6plus,1,0.566,1089875,@377126 @AppleSupport Same problem here. 🙄,@381170 We'd like to work with you. Let's take a look together in DM. https://t.co/GDrqU22YpT,1
272921,@181179 @AppleSupport Same problem here with iPhone 6plus,2,0.4024,1550266,"@AppleSupport @479820 Oh, I have the same problem here 😕",@479819 We’d like to help. Share with us in DM more info about your device to start: https://t.co/GDrqU22YpT,1
272921,@181179 @AppleSupport Same problem here with iPhone 6plus,3,0.3847,556220,@249935 @AppleSupport same here with my 6s!!,"@257679 Hi there! We want to make sure your 6s is working as you need it to. Please check out this article and let us know how it works. If your iPhone, iPad, or iPod touch unexpectedly restarts: https://t.co/osZOKKTalm",0
272921,@181179 @AppleSupport Same problem here with iPhone 6plus,4,0.3532,2712551,@AppleSupport iPhone 6Plus https://t.co/DpJbR3qXz1,"@761550 In iOS 11, you can turn auto-brightness on or off in Settings &gt; General &gt; Accessibility &gt; Display Accommodations. Send us a DM if you have any additional questions and we'll catch up there. https://t.co/GDrqU22YpT",0
272921,@181179 @AppleSupport Same problem here with iPhone 6plus,5,0.3269,761921,@AppleSupport same problem https://t.co/HJTyry76ZU,@302038 Thanks for trying the Control Center. Send us a DM next and we'll look into this Wi-Fi issue a bit more. https://t.co/GDrqU22YpT,1
2261421,@115858 literally what the fuck https://t.co/IgmHLDVxNJ,1,0.6563,2914667,@AppleSupport what the fuck https://t.co/i4qKASlcVg,"@806811 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.2. For more info, check out: https://t.co/4f8hwT5to6",1
2261421,@115858 literally what the fuck https://t.co/IgmHLDVxNJ,2,0.6547,1709355,@115858 what the fuck https://t.co/LB9KpiXBJj,@517954 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1
2261421,@115858 literally what the fuck https://t.co/IgmHLDVxNJ,3,0.6547,1671256,@115858 what the fuck https://t.co/kkEOrLSlrg,@508712 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,1
2261421,@115858 literally what the fuck https://t.co/IgmHLDVxNJ,4,0.6547,1039545,@115858 what the fuck https://t.co/CFIJR7LvIv,@365938 Let's look into this power issue for you. Are you having issues charging your device? Let us know in DM. https://t.co/GDrqU22YpT,1
2261421,@115858 literally what the fuck https://t.co/IgmHLDVxNJ,5,0.6275,2341731,@AppleSupport @115858 what the fuck https://t.co/Jgcp81Faux,@677362 We want to help. Let's continue in DM. https://t.co/GDrqU22YpT,1
2278939,Shoutout @AppleSupport lol stays fckn up. The “I️” don’t even work on the keyboard 😤,1,0.2893,2037720,Hey @115858 u phaq’d up the keyboard. #fixit,"@602515 We're happy to help. Send us a DM to let us know what's happening exactly, and which device you're using. We'll go from there. https://t.co/GDrqU22YpT",1
2278939,Shoutout @AppleSupport lol stays fckn up. The “I️” don’t even work on the keyboard 😤,2,0.2631,2286910,@AppleSupport LoL ! Yes.,@664471 Great to hear that! Let's meet up in DM to go over next steps: https://t.co/GDrqU22YpT,0
2278939,Shoutout @AppleSupport lol stays fckn up. The “I️” don’t even work on the keyboard 😤,3,0.2247,2093878,@AppleSupport Didn’t even work..,"@618688 Please send us a DM, we'll look into the work around with you. https://t.co/GDrqU22YpT",0
2278939,Shoutout @AppleSupport lol stays fckn up. The “I️” don’t even work on the keyboard 😤,4,0.2232,660485,@AppleSupport Lol it’s all my apps,@277330 Let's talk and check a few things together in a DM. Please tap here and we'll get started: https://t.co/GDrqU22YpT,0
2278939,Shoutout @AppleSupport lol stays fckn up. The “I️” don’t even work on the keyboard 😤,5,0.2224,1645561,I️ fckn wish @AppleSupport would fix these fckn question marks !,@502836 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
2431303,"@115858 Just got my new iPhone X, absolutely love it. Little problem in the fact that I can’t change my profile picture on my Instagram. The ‘done &amp; cancel’ end up hidden behind the iphones time &amp; network at the top of screen !! Can’t touch them so have to come out and close app.",1,0.234,2927010,@126 @115858 can’t change my profile picture on Instagram because that page doesn’t fit on the iPhone X screen properly... please help.,"@809819 We know how important it is to update your profile information for your apps and we'll be glad to look into this with you. First, do you have zoom enabled on your iPhone? To check tap Settings &gt; General &gt; Accessibility &gt; Zoom. Please DM us your answer. https://t.co/GDrqU22YpT",2
2431303,"@115858 Just got my new iPhone X, absolutely love it. Little problem in the fact that I can’t change my profile picture on my Instagram. The ‘done &amp; cancel’ end up hidden behind the iphones time &amp; network at the top of screen !! Can’t touch them so have to come out and close app.",2,0.1739,2287874,@AppleSupport bought the new iPhone X and can’t change my instagram profile pic. Upgraded and for what?! 😟 #bummed,@664705 What's happening when you try to change your profile picture?,2
2431303,"@115858 Just got my new iPhone X, absolutely love it. Little problem in the fact that I can’t change my profile picture on my Instagram. The ‘done &amp; cancel’ end up hidden behind the iphones time &amp; network at the top of screen !! Can’t touch them so have to come out and close app.",3,0.1666,2273980,@126 @AppleSupport cannot update my instagram profile picture in iPhone X 😭 Fix this please 🙏,"@661423 Thanks for reaching out. We'll be delighted to make sure the Apple software is working as expected on your iPhone. Please tell us what happens in Instagram when attempting to change your profile picture. Which iOS version is installed, Settings &gt; General &gt; About?",2
2431303,"@115858 Just got my new iPhone X, absolutely love it. Little problem in the fact that I can’t change my profile picture on my Instagram. The ‘done &amp; cancel’ end up hidden behind the iphones time &amp; network at the top of screen !! Can’t touch them so have to come out and close app.",4,0.1431,1525134,@AppleSupport Can I change my iPhone 5 with iPhone x?,@473730 We have received your DM and we will continue with you there. Look for a reply there shortly.,1
2431303,"@115858 Just got my new iPhone X, absolutely love it. Little problem in the fact that I can’t change my profile picture on my Instagram. The ‘done &amp; cancel’ end up hidden behind the iphones time &amp; network at the top of screen !! Can’t touch them so have to come out and close app.",5,0.139,441386,@AppleSupport fix the fact that I️ can’t type “I️” without it turning into I️,"@219688 We want to take a look into this with you. DM us your current iOS version, and we’ll get started there. https://t.co/GDrqU22YpT",0
2688136,I hate that I shit @115858 fix this,1,0.5515,1626231,@115858 I️ fix that shit,@497974 We're happy to help you get this sorted out. Follow the steps here and let us know if this helps: https://t.co/xXaXeeSRt9,0
2688136,I hate that I shit @115858 fix this,2,0.5016,1478076,Fix this I️ shit @115858,@463217 We want to help. Please DM us which iOS version you're on. We'll look into this with you there. https://t.co/GDrqU22YpT,0
2688136,I hate that I shit @115858 fix this,3,0.5016,2177354,Fix this shit @115858,@638195 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0
2688136,I hate that I shit @115858 fix this,4,0.5016,2534819,Fix this shit @115858,"@721210 We'd love to help, but need more information. What's going on with your iPhone? DM us as many details as possible, including the model of iPhone you're using and the exact version of the operating system it's running, and we'll get started! https://t.co/GDrqU22YpT",0
2688136,I hate that I shit @115858 fix this,5,0.5016,2301478,FIX THIS I️ SHIT!!!!!! 😡 @115858,"@667930 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",0
1761237,@AppleSupport Any,1,0.7554,1001156,@AppleSupport Any Reply?,"@296334 Yes, you can use compatible third-party Bluetooth headphones with your Apple Watch. Read more here: https://t.co/HcGr7FXkSp",0
1761237,@AppleSupport Any,2,0.6381,851696,@AppleSupport Any update?,"@322312 Thanks for reaching back out. Send us a DM with any troubleshooting steps you've tried, and we'll meet you there. https://t.co/GDrqU22YpT",0
1761237,@AppleSupport Any,3,0.6269,1015690,@AppleSupport ..Any ideas?,"@360314 Hi. We can help, just send us a DM and tell us what version of iOS 11 you see under Settings &gt; General &gt; About &gt; Version.",0
1761237,@AppleSupport Any,4,0.6269,1683491,@AppleSupport any ideas?,@511709 We’d be happy to look into this with you. Let us know exactly what is happening with your downloads in DM to proceed. https://t.co/GDrqU22YpT,0
1761237,@AppleSupport Any,5,0.6269,1818670,@AppleSupport any ideas?,@546275 Thanks for reaching out about this behavior. Could you let us know more details via a DM? We’ll keep moving from there. https://t.co/GDrqU22YpT,0
